what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542553399820
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542553402192
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1542553415237
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542553442130
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542553445104
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1542553447470
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1542553451519
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1542553456300
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542553467405
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542553468646
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542553476976
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542553479945
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542553490871
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542553494334
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542553500864
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542553502957
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1542553505745
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542553518287
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542553522281
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542553674149
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542553675813
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1542553680171
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.DebugLast",1542553692577
error,log,,,"Internal Error",1542553713629
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1542553753257
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1542553760677
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1542553761706
error,log,,,"Internal Error",1542553765399
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542553784946
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542553800143
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542553807296
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542553808068
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542553819645
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542553821810
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542553824062
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542553865264
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542553869558
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542553871363
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542553873562
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542553995694
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542553999227
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542554001470
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542554004826
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542554007496
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542554009497
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542554018624
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542554280642
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542554311132
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542554324291
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542554343366
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542554345679
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542554349590
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542554350197
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542554351954
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1542554369308
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542554373790
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542554400462
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1542554400701
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1542554400744
