what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1573039127270
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1573039155197
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1573039155219
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1573039155846
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1573039158527
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1573039159624
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1573039165400
opened,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1573039171018
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1573039171064
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1573039176048
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1573039178717
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1573039182483
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1573039184736
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1573039213830
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1573039213855
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1573039215477
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1573039219788
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1573039222932
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1573039289967
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1573039292430
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1573039292513
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1573039292513
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1573039294292
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1573039295300
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1573039298632
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1573039306679
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1573039331984
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1573039346545
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1573039359373
