what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542716939003
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1542716943685
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542716948675
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1542716950667
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1542716952409
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542716963968
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1542716964445
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1542716964511
error,log,,,"Internal Error",1542716995169
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542717006603
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542717008637
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1542717022077
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1542717030680
error,log,,,"Internal Error",1542717037947
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1542717153179
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1542717174249
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1542717177483
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542717179425
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542717185639
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542717187592
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542717191273
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1542717207925
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542717228205
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542717230973
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542717236801
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542717239051
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542717248524
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542717250415
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542717254049
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542717255374
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1542717256895
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542717257644
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542717258844
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542717279985
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542717280902
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542717281622
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542717284264
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542717284928
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542717288404
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542717288944
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542717289834
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542717320278
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542717322706
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1542717328219
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542717342381
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542717343967
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1542717352157
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.DebugLast",1542717357322
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1542717367655
