what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1572951946163
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1572951947415
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1572952016474
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1572952035484
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1572952038526
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1572952039516
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1572952040895
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1572952043754
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1572952047228
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1572952051681
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1572952062790
started,bundle,org.eclipse.wst.jsdt.web.support.jsp,1.0.400.v201102241833,"org.eclipse.wst.jsdt.web.support.jsp",1572952063015
opened,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1572952063140
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1572952063249
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1572952065771
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1572952068362
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1572952069799
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1572952071076
started,bundle,org.eclipse.jpt.jpa.ui,3.0.2.v201201243020,"org.eclipse.jpt.jpa.ui",1572952073258
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1572952090793
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1572952100349
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1572952102508
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1572952124887
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1572952128109
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1572952154759
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1572952156344
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1572952187871
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1572952193091
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1572952202262
started,bundle,org.eclipse.jst.server.generic.core,1.0.700.v20101219,"org.eclipse.jst.server.generic.core",1572952203421
started,bundle,org.eclipse.jst.server.preview.adapter,1.1.100.v20100308,"org.eclipse.jst.server.preview.adapter",1572952203421
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1572952218503
started,bundle,org.eclipse.pde.core,3.7.1.v20120103_r372,"org.eclipse.pde.core",1572952218673
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1572952218694
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1572952221263
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1572952221278
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.garbagecollector",1572952224298
started,bundle,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser",1572952225889
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1572952226830
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1572952226876
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1572952245281
