what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542979019747
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1542979047414
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542979052960
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542979062899
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1542979066184
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542979091883
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542979102494
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542979119882
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542979127496
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1542979131113
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1542979140081
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542979186586
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542979188427
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542979190198
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542979192487
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1542979195951
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542979218991
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542979232852
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542979273692
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542979273832
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542979292611
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542979296094
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542979297849
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542979302087
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1542979406552
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542979420901
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1542979428067
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542979469129
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542979517726
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542979528453
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542979608347
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542979644643
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542979654735
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542979656401
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542979801179
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542979803105
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1542979808531
error,log,,,"Internal Error",1542979808696
error,log,,,"Internal Error",1542979811337
error,log,,,"Internal Error",1542979811743
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542979820430
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542979822026
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1542979927764
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542979933834
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542979939153
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1542979943585
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542979949555
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542979955189
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542979957579
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542979959003
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1542979961585
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542979964831
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542979976369
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542979983822
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542980005985
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542980010463
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542980014238
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1542980022417
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1542980033275
error,log,,,"Internal Error",1542980033473
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1542980043492
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542980056518
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542980079415
